,datetime_utc,yes_best_ask_price,yes_best_ask_size,yes_best_bid_price,yes_best_bid_size,no_best_ask_price,no_best_ask_size,no_best_bid_price,no_best_bid_size,arb_gap,yes_best_mid_price,no_best_mid_price,yes_best_mid_std,no_best_mid_std,cheap_yes,cheap_no,yes_imbalance,no_imbalance,pair_best_ask_price,timestamp,price_Down,price_Up,size_Down,size_Up
128,2026-01-18 19:47:33.229,0.36,159.2,0.35,25.38,0.65,25.38,0.64,159.2,0.010000000000000009,0.355,0.645,0.03426590933235049,0.03409193287283157,0,0,-0.7249972911474699,0.7249972911474699,1.01,,,,,
129,2026-01-18 19:47:34.286,0.35,70.0,0.34,202.0,0.66,202.0,0.65,70.0,0.010000000000000009,0.345,0.655,0.03410435961329214,0.033930387360604684,0,0,0.4852941176470588,-0.4852941176470588,1.01,,,,,
130,2026-01-18 19:47:35.456,0.33,52.0,0.31,90.5,0.69,90.5,0.67,52.0,0.020000000000000018,0.32,0.6799999999999999,0.03279193093526607,0.03282497240759427,0,0,0.27017543859649124,-0.27017543859649124,1.02,,,,,
131,2026-01-18 19:47:36.710,0.31,45.9,0.3,546.41,0.7,546.41,0.69,45.9,0.010000000000000009,0.305,0.695,0.03274149736523204,0.032768986819478305,0,0,0.8450135908561396,-0.8450135908561396,1.01,2026-01-18 19:47:38,0.69,,27.6798,
132,2026-01-18 19:47:38.007,0.31,89.13,0.3,591.98,0.7,591.98,0.69,89.13,0.010000000000000009,0.305,0.695,0.03254462386282661,0.032566641800960854,0,0,0.7382801603265259,-0.7382801603265259,1.01,2026-01-18 19:47:38,0.69,,27.6798,
133,2026-01-18 19:47:39.243,0.31,138.98,0.3,155.96,0.7,155.96,0.69,138.98,0.010000000000000009,0.305,0.695,0.03219862438722126,0.032215179599222606,0,0,0.05757103139621624,-0.05757103139621624,1.01,2026-01-18 19:47:38,0.69,,27.6798,
134,2026-01-18 19:47:40.296,0.31,151.75,0.3,155.0,0.7,155.0,0.69,151.75,0.010000000000000009,0.305,0.695,0.03169861605633574,0.03170964226271523,0,0,0.010594947025264874,-0.010594947025264874,1.01,,,,,
135,2026-01-18 19:47:41.570,0.31,473.93,0.3,146.64,0.7,146.64,0.69,409.41,0.010000000000000009,0.305,0.695,0.031037156518369118,0.03104250321172107,0,0,-0.5274022269848688,0.4725654167790667,1.01,,,,,
136,2026-01-18 19:47:42.689,0.31,449.96,0.3,48.84,0.7,48.84,0.69,449.96,0.010000000000000009,0.305,0.695,0.029735652667261258,0.029734583908741386,0,0,-0.8041700080192463,0.8041700080192463,1.01,,,,,
137,2026-01-18 19:47:43.800,0.3,113.5,0.29,54.84,0.71,59.84,0.7,113.5,0.010000000000000009,0.295,0.705,0.02900857071868969,0.029000657502774165,0,0,-0.3484614470714031,0.30956501673012576,1.01,,,,,
138,2026-01-18 19:47:45.059,0.3,19.49,0.29,477.56,0.71,477.56,0.7,15.0,0.010000000000000009,0.295,0.705,0.027532210206774783,0.027516173980196873,0,0,0.9215773061060255,-0.9390937144713335,1.01,,,,,
139,2026-01-18 19:47:46.139,0.31,78.27,0.3,87.0,0.7,87.0,0.69,78.27,0.010000000000000009,0.305,0.695,0.02539518171301918,0.025370002082177767,0,0,0.05282265383917229,-0.05282265383917229,1.01,2026-01-18 19:47:48,,0.3,,55.3828
140,2026-01-18 19:47:47.257,0.32,620.0,0.3,5.0,0.69,14.0,0.68,620.0,0.010000000000000009,0.31,0.685,0.025908765395011798,0.025761153034165683,0,0,-0.984,0.9558359621451105,1.01,2026-01-18 19:47:48,,0.3,,55.3828
141,2026-01-18 19:47:48.726,0.27,30.0,0.26,31.25,0.74,31.25,0.73,30.0,0.010000000000000009,0.265,0.735,0.027945037864402916,0.02780823659635496,0,0,0.02040816326530612,-0.02040816326530612,1.01,2026-01-18 19:47:48,,0.3,,55.3828
142,2026-01-18 19:47:49.959,0.26,66.0,0.25,18.64,0.75,13.64,0.74,66.0,0.010000000000000009,0.255,0.745,0.030301101954565795,0.030174984026788365,0,0,-0.5595463137996219,0.6574585635359116,1.01,2026-01-18 19:47:48,,0.3,,55.3828
143,2026-01-18 19:47:51.249,0.21,132.0,0.19,36.14,0.81,36.14,0.79,132.0,0.020000000000000018,0.2,0.8,0.03567706696667491,0.03557001530363105,0,0,-0.5701201379802546,0.5701201379802546,1.02,,,,,
144,2026-01-18 19:47:52.335,0.21,800.05,0.2,5.5,0.8,5.5,0.79,800.05,0.010000000000000009,0.20500000000000002,0.795,0.03983723948414958,0.03974139568602777,0,0,-0.9863447334119546,0.9863447334119546,1.01,,,,,
145,2026-01-18 19:47:53.578,0.22,34.0,0.2,64.75,0.8,63.3,0.78,34.0,0.020000000000000018,0.21000000000000002,0.79,0.04334617910425121,0.04325811050304629,0,0,0.31139240506329113,-0.3011305241521069,1.02,,,,,
146,2026-01-18 19:47:54.836,0.21,401.0,0.2,20.36,0.8,20.36,0.79,401.0,0.010000000000000009,0.20500000000000002,0.795,0.0467420950143193,0.04666043642834464,0,0,-0.9033605468008353,0.9033605468008353,1.01,2026-01-18 19:47:56,0.75,,27.754,
147,2026-01-18 19:47:55.906,0.23,422.99,0.22,21.55,0.78,21.55,0.77,422.99,0.010000000000000009,0.225,0.775,0.048945014115634185,0.04886703682581507,0,0,-0.9030458451432941,0.9030458451432941,1.01,2026-01-18 19:47:56,0.75,,27.754,
148,2026-01-18 19:47:57.158,0.22,12.22,0.21,33.83,0.79,33.83,0.78,12.22,0.010000000000000009,0.215,0.785,0.051338785571483574,0.05126444952704267,0,0,0.4692725298588491,-0.4692725298588491,1.01,2026-01-18 19:47:56,0.75,,27.754,
149,2026-01-18 19:47:58.393,0.22,21.0,0.21,42.26,0.79,42.26,0.78,21.0,0.010000000000000009,0.215,0.785,0.05343371996575287,0.05336230233727207,0,0,0.3360733480872589,-0.3360733480872589,1.01,2026-01-18 19:48:00,,0.22,,27.794
150,2026-01-18 19:47:59.432,0.22,40.0,0.21,67.36,0.79,67.36,0.78,40.0,0.010000000000000009,0.215,0.785,0.055490303016054295,0.05542153561720803,0,0,0.2548435171385991,-0.2548435171385991,1.01,2026-01-18 19:48:00,,0.22,,27.794
151,2026-01-18 19:48:00.527,0.22,53.35,0.21,96.34,0.79,96.34,0.78,53.35,0.010000000000000009,0.215,0.785,0.05732372883026377,0.05725716346765309,0,0,0.2871935333021578,-0.2871935333021578,1.01,2026-01-18 19:48:00,,0.22,,27.794
152,2026-01-18 19:48:01.639,0.22,746.01,0.21,66.93,0.79,66.93,0.78,746.01,0.010000000000000009,0.215,0.785,0.05900654708479407,0.05894188222500154,0,0,-0.8353384013580336,0.8353384013580336,1.01,2026-01-18 19:48:00,,0.22,,27.794
153,2026-01-18 19:48:02.744,0.21,25.79,0.2,254.55,0.8,254.55,0.79,18.79,0.010000000000000009,0.20500000000000002,0.795,0.06086586855374875,0.0608031811351853,0,0,0.8160091317685667,-0.8625155484012584,1.01,,,,,
154,2026-01-18 19:48:03.906,0.22,336.59,0.21,17.46,0.79,17.46,0.78,336.59,0.010000000000000009,0.215,0.785,0.06216088793365587,0.062099507808487955,0,0,-0.9013698630136987,0.9013698630136987,1.01,,,,,
155,2026-01-18 19:48:05.124,0.22,153.28,0.2,308.75,0.8,308.75,0.78,153.28,0.020000000000000018,0.21000000000000002,0.79,0.06346959768667541,0.06340948439992525,0,0,0.33649330130078137,-0.33649330130078137,1.02,,,,,
156,2026-01-18 19:48:06.232,0.21,17.0,0.2,1583.7,0.8,1583.7,0.79,17.0,0.010000000000000009,0.20500000000000002,0.795,0.06478757117326618,0.06472868189517658,0,0,0.9787592928093959,-0.9787592928093959,1.01,,,,,
157,2026-01-18 19:48:07.461,0.23,138.86,0.22,124.55,0.78,124.55,0.77,138.86,0.010000000000000009,0.225,0.775,0.0654676786601793,0.06540940169813837,0,0,-0.054325955734406496,0.054325955734406496,1.01,,,,,
158,2026-01-18 19:48:08.691,0.23,103.86,0.22,51.55,0.78,51.55,0.77,103.86,0.010000000000000009,0.225,0.775,0.06605702894807093,0.06599927238085442,0,0,-0.33659352680007726,0.33659352680007726,1.01,,,,,
159,2026-01-18 19:48:09.944,0.23,102.36,0.22,492.0,0.78,492.0,0.77,102.36,0.010000000000000009,0.225,0.775,0.0665580329593084,0.0665007115207673,0,0,0.6555622854835453,-0.6555622854835453,1.01,,,,,
160,2026-01-18 19:48:11.236,0.23,114.5,0.22,5.0,0.79,225.66,0.78,5.0,0.020000000000000018,0.225,0.785,0.06697267340528373,0.06713171133426152,0,0,-0.9163179916317992,-0.9566461458423654,1.02,,,,,
161,2026-01-18 19:48:12.490,0.22,194.0,0.21,117.26,0.79,117.26,0.78,194.0,0.010000000000000009,0.215,0.785,0.06751145539957971,0.06766296502635796,0,0,-0.24654629570134293,0.24654629570134293,1.01,,,,,
162,2026-01-18 19:48:13.706,0.21,224.85,0.2,764.29,0.8,764.29,0.79,224.85,0.010000000000000009,0.20500000000000002,0.795,0.0680040294585462,0.06814739757767803,0,0,0.5453626382514103,-0.5453626382514103,1.01,,,,,
163,2026-01-18 19:48:14.832,0.21,137.32,0.2,748.69,0.8,748.69,0.79,125.32,0.010000000000000009,0.20500000000000002,0.795,0.06855345557436465,0.0686890973182457,0,0,0.6900260719404975,-0.713229825745701,1.01,2026-01-18 19:48:16,0.8,,27.8208,
164,2026-01-18 19:48:15.932,0.21,1276.23,0.2,145.79,0.8,145.79,0.79,1276.23,0.010000000000000009,0.20500000000000002,0.795,0.0689937768421022,0.06912201608275456,0,0,-0.794953657473172,0.794953657473172,1.01,2026-01-18 19:48:16,0.8,,27.8208,
165,2026-01-18 19:48:17.056,0.2,10.0,0.19,138.5,0.81,138.5,0.8,10.0,0.010000000000000009,0.195,0.805,0.06955183410319664,0.06967215397522865,0,0,0.8653198653198653,-0.8653198653198653,1.01,2026-01-18 19:48:16,0.8,,27.8208,
166,2026-01-18 19:48:18.157,0.2,406.0,0.19,150.97,0.81,138.97,0.8,406.0,0.010000000000000009,0.195,0.805,0.06998890146075702,0.07010162115197864,0,0,-0.457888216600535,0.4899902746940198,1.01,,,,,
167,2026-01-18 19:48:19.391,0.21,10.5,0.2,148.0,0.8,158.0,0.79,10.5,0.010000000000000009,0.20500000000000002,0.795,0.07009859883993384,0.07020470472106338,0,0,0.8675078864353313,-0.8753709198813057,1.01,,,,,
168,2026-01-18 19:48:20.298,0.22,73.5,0.21,135.55,0.79,135.55,0.78,73.5,0.010000000000000009,0.215,0.785,0.06992611112416514,0.07002642761823354,0,0,0.296818942836642,-0.296818942836642,1.01,,,,,
169,2026-01-18 19:48:21.524,0.22,521.5,0.21,143.05,0.79,143.05,0.78,521.5,0.010000000000000009,0.215,0.785,0.0696620169832128,0.06975663911460271,0,0,-0.5694831088706643,0.5694831088706643,1.01,,,,,
170,2026-01-18 19:48:22.643,0.22,534.0,0.21,82.94,0.79,82.94,0.78,534.0,0.010000000000000009,0.215,0.785,0.06930526920071074,0.06939427189438162,0,0,-0.7311245826174344,0.7311245826174344,1.01,,,,,
171,2026-01-18 19:48:23.912,0.22,586.0,0.21,64.73,0.79,64.73,0.78,586.0,0.010000000000000009,0.215,0.785,0.06885442762371759,0.06893786607178252,0,0,-0.8010542006669432,0.8010542006669432,1.01,,,,,
172,2026-01-18 19:48:25.202,0.22,121.0,0.21,0.06,0.79,0.06,0.78,121.0,0.010000000000000009,0.215,0.785,0.06780372137846338,0.06788137709219043,0,0,-0.9990087559887658,0.9990087559887658,1.01,,,,,
173,2026-01-18 19:48:26.816,0.21,10.49,0.2,152.25,0.8,152.25,0.79,10.49,0.010000000000000009,0.20500000000000002,0.795,0.06676842516392001,0.06683967663657049,0,0,0.8710827086149685,-0.8710827086149685,1.01,2026-01-18 19:48:28,0.79,,0.0596,
174,2026-01-18 19:48:28.035,0.22,80.87,0.21,77.0,0.79,77.0,0.78,80.87,0.010000000000000009,0.215,0.785,0.06542796962339177,0.06549334722758793,0,0,-0.024513840501678624,0.024513840501678624,1.01,2026-01-18 19:48:28,0.79,,0.0596,
175,2026-01-18 19:48:29.211,0.23,247.38,0.22,35.01,0.78,35.01,0.77,247.38,0.010000000000000009,0.225,0.775,0.06381226880246026,0.06387222414280802,0,0,-0.7520450440879635,0.7520450440879635,1.01,2026-01-18 19:48:28,0.79,,0.0596,
176,2026-01-18 19:48:30.469,0.23,11.18,0.22,118.5,0.78,170.5,0.77,56.5,0.010000000000000009,0.225,0.775,0.06203812387201316,0.062092513445572935,0,0,0.8275755706354101,-0.5022026431718062,1.01,2026-01-18 19:48:32,,0.23,,13.8903
177,2026-01-18 19:48:31.600,0.23,79.02,0.22,110.95,0.78,110.95,0.77,79.02,0.010000000000000009,0.225,0.775,0.06042925545838011,0.060478085866340486,0,0,0.1680791703953256,-0.1680791703953256,1.01,2026-01-18 19:48:32,,0.23,,13.8903
178,2026-01-18 19:48:32.861,0.22,13.0,0.21,1290.0,0.79,1290.0,0.78,13.0,0.010000000000000009,0.215,0.785,0.058776124135243094,0.05881864303400359,0,0,0.9800460475825019,-0.9800460475825019,1.01,2026-01-18 19:48:32,,0.23,,13.8903
179,2026-01-18 19:48:34.078,0.23,156.52,0.21,1291.5,0.79,1291.5,0.77,156.52,0.020000000000000018,0.22,0.78,0.05723495780971756,0.05727146921845672,0,0,0.7838151406748526,-0.7838151406748526,1.02,2026-01-18 19:48:34,,0.23,,27.7806
180,2026-01-18 19:48:35.181,0.24,353.19,0.23,21.86,0.77,21.86,0.76,353.19,0.010000000000000009,0.235,0.765,0.05542918065240124,0.05546025960523612,0,0,-0.8834288761498467,0.8834288761498467,1.01,2026-01-18 19:48:34,,0.23,,27.7806
181,2026-01-18 19:48:36.336,0.23,63.05,0.22,19.0,0.78,19.0,0.77,63.05,0.010000000000000009,0.225,0.775,0.05353829349219508,0.053563086517564466,0,0,-0.5368677635588056,0.5368677635588056,1.01,,,,,
182,2026-01-18 19:48:37.684,0.23,291.2,0.21,915.5,0.79,885.5,0.77,291.2,0.020000000000000018,0.22,0.78,0.05187964123951864,0.05189787886328724,0,0,0.5173613988563851,-0.5050565139797739,1.02,,,,,
183,2026-01-18 19:48:38.831,0.22,155.5,0.21,872.16,0.79,872.16,0.78,155.5,0.010000000000000009,0.215,0.785,0.050462269845559085,0.05047374436334658,0,0,0.6973707257264077,-0.6973707257264077,1.01,,,,,
184,2026-01-18 19:48:40.512,0.22,173.5,0.21,794.98,0.79,794.98,0.78,173.5,0.010000000000000009,0.215,0.785,0.04890640201642327,0.048910733862881424,0,0,0.6417065917726748,-0.6417065917726748,1.01,,,,,
185,2026-01-18 19:48:41.549,0.22,677.4,0.21,36.54,0.79,36.54,0.78,677.4,0.010000000000000009,0.215,0.785,0.04719834335884182,0.04719505144987024,0,0,-0.8976384570131944,0.8976384570131944,1.01,,,,,
186,2026-01-18 19:48:42.722,0.23,70.3,0.22,127.86,0.78,127.86,0.77,41.3,0.010000000000000009,0.225,0.775,0.044608387015115374,0.04482042008389863,0,0,0.2904723455793298,-0.5117048947741784,1.01,,,,,
187,2026-01-18 19:48:43.939,0.23,104.3,0.22,38.77,0.78,38.77,0.77,104.3,0.010000000000000009,0.225,0.775,0.04197885868233085,0.04219975366088668,0,0,-0.45802753896693926,0.45802753896693926,1.01,,,,,
188,2026-01-18 19:48:45.031,0.24,941.98,0.23,5.5,0.77,5.5,0.76,941.98,0.010000000000000009,0.235,0.765,0.03902872692547947,0.03926190488426683,0,0,-0.9883902562587074,0.9883902562587074,1.01,,,,,
189,2026-01-18 19:48:46.236,0.23,95.33,0.22,17.3,0.78,17.3,0.77,95.33,0.010000000000000009,0.225,0.775,0.03628775065304467,0.036533785926512845,0,0,-0.6927994317677351,0.6927994317677351,1.01,,,,,
190,2026-01-18 19:48:47.354,0.22,64.55,0.21,181.62,0.79,181.62,0.78,64.55,0.010000000000000009,0.215,0.785,0.03452216188214269,0.03477642473737201,0,0,0.4755656660031685,-0.4755656660031685,1.01,,,,,
191,2026-01-18 19:48:48.486,0.22,429.55,0.2,542.65,0.8,537.65,0.79,20.0,0.020000000000000018,0.21000000000000002,0.795,0.03324908137722446,0.03356532967113805,0,0,0.11633408763628879,-0.9282704205146597,1.02,,,,,
192,2026-01-18 19:48:49.723,0.22,466.29,0.21,11.55,0.79,11.55,0.78,466.29,0.010000000000000009,0.215,0.785,0.03180304412818252,0.0321256141535962,0,0,-0.9516574585635359,0.9516574585635359,1.01,,,,,
193,2026-01-18 19:48:50.892,0.22,1390.79,0.21,5.0,0.79,5.0,0.78,1390.79,0.010000000000000009,0.215,0.785,0.03021240718682499,0.030543453347204538,0,0,-0.9928355984782811,0.9928355984782811,1.01,,,,,
194,2026-01-18 19:48:51.998,0.21,24.21,0.2,454.9,0.8,454.9,0.79,24.21,0.010000000000000009,0.20500000000000002,0.795,0.028544122847837826,0.028884510931490467,0,0,0.8989376134916826,-0.8989376134916826,1.01,,,,,
195,2026-01-18 19:48:53.027,0.21,33.85,0.2,500.8,0.8,500.8,0.79,33.85,0.010000000000000009,0.20500000000000002,0.795,0.02666635769594858,0.02701994973377634,0,0,0.8733751052090153,-0.8733751052090153,1.01,,,,,
196,2026-01-18 19:48:54.295,0.21,37.5,0.2,523.13,0.8,523.13,0.79,37.5,0.010000000000000009,0.20500000000000002,0.795,0.0245310537659916,0.02490362780733128,0,0,0.8662219289014145,-0.8662219289014145,1.01,,,,,
197,2026-01-18 19:48:55.161,0.22,691.87,0.21,30.05,0.79,30.05,0.78,691.87,0.010000000000000009,0.215,0.785,0.0225886514679641,0.022982890959062155,0,0,-0.9167497783687945,0.9167497783687945,1.01,,,,,
198,2026-01-18 19:48:56.528,0.23,140.0,0.22,36.55,0.78,36.55,0.77,140.0,0.010000000000000009,0.225,0.775,0.02037969383734379,0.02080631015756674,0,0,-0.5859529878221467,0.5859529878221467,1.01,,,,,
199,2026-01-18 19:48:57.770,0.23,48.5,0.22,48.26,0.78,48.26,0.77,48.5,0.010000000000000009,0.225,0.775,0.017026690579508064,0.017522181261423377,0,0,-0.002480363786688735,0.002480363786688735,1.01,,,,,
200,2026-01-18 19:48:59.148,0.23,42.5,0.22,39.06,0.78,39.06,0.77,42.5,0.010000000000000009,0.225,0.775,0.012061518394821334,0.012076439685611484,0,0,-0.04217753800882783,0.04217753800882783,1.01,,,,,
201,2026-01-18 19:49:00.375,0.22,31.0,0.21,127.77,0.79,127.77,0.78,31.0,0.010000000000000009,0.215,0.785,0.01025797195845639,0.010254873445270686,0,0,0.6094980159979846,-0.6094980159979846,1.01,,,,,
202,2026-01-18 19:49:01.459,0.23,20.0,0.22,107.5,0.78,107.5,0.77,20.0,0.010000000000000009,0.225,0.775,0.008966352671287321,0.00894861350242631,0,0,0.6862745098039216,-0.6862745098039216,1.01,,,,,
203,2026-01-18 19:49:02.557,0.23,116.7,0.22,31.3,0.78,31.3,0.77,116.7,0.010000000000000009,0.225,0.775,0.008821439599639174,0.008815433307941616,0,0,-0.577027027027027,0.577027027027027,1.01,,,,,
204,2026-01-18 19:49:03.644,0.21,25.0,0.2,165.3,0.8,165.3,0.79,50.0,0.010000000000000009,0.20500000000000002,0.795,0.008821439599639175,0.008815433307941616,0,0,0.7372569626904887,-0.5355318160705992,1.01,,,,,
205,2026-01-18 19:49:04.839,0.21,733.85,0.2,54.8,0.8,54.8,0.79,733.85,0.010000000000000009,0.20500000000000002,0.795,0.008899946041855268,0.008891610341398442,0,0,-0.8610283395676157,0.8610283395676157,1.01,,,,,
206,2026-01-18 19:49:05.961,0.19,143.05,0.18,48.0,0.82,53.0,0.81,143.05,0.010000000000000009,0.185,0.815,0.009649214715855428,0.009632733154332994,0,0,-0.49751373985867575,0.45932160163223673,1.01,,,,,
207,2026-01-18 19:49:07.153,0.19,151.05,0.18,17.97,0.82,17.97,0.81,151.05,0.010000000000000009,0.185,0.815,0.010327955589882207,0.010296110285230899,0,0,-0.787362442314519,0.787362442314519,1.01,,,,,
208,2026-01-18 19:49:08.326,0.19,1363.2,0.18,35.35,0.82,35.35,0.81,1363.2,0.010000000000000009,0.185,0.815,0.01101488463923847,0.010973452814253808,0,0,-0.949447642200851,0.949447642200851,1.01,,,,,
209,2026-01-18 19:49:09.447,0.18,125.55,0.17,567.25,0.83,567.25,0.82,125.55,0.010000000000000009,0.175,0.825,0.012118762592755636,0.012067079463550807,0,0,0.6375577367205543,-0.6375577367205543,1.01,,,,,
210,2026-01-18 19:49:10.702,0.18,96.34,0.17,555.65,0.83,555.65,0.82,96.34,0.010000000000000009,0.175,0.825,0.013095692999652792,0.013034883662326436,0,0,0.7044739949999232,-0.7044739949999232,1.01,,,,,
211,2026-01-18 19:49:11.891,0.18,116.23,0.17,573.65,0.83,609.65,0.82,116.23,0.010000000000000009,0.175,0.825,0.013972329394216165,0.013903165919993177,0,0,0.6630428480315417,-0.6797542293492037,1.01,,,,,
212,2026-01-18 19:49:13.004,0.18,41.31,0.17,531.99,0.83,531.99,0.82,41.31,0.010000000000000009,0.175,0.825,0.014766544872025384,0.014689584687971095,0,0,0.8558869701726846,-0.8558869701726846,1.01,,,,,
213,2026-01-18 19:49:14.076,0.18,14.75,0.17,402.12,0.83,402.12,0.82,14.75,0.010000000000000009,0.175,0.825,0.01548098888795753,0.015399345132454986,0,0,0.9292345335476287,-0.9292345335476287,1.01,,,,,
214,2026-01-18 19:49:15.181,0.19,51.57,0.18,117.0,0.82,117.0,0.81,51.57,0.010000000000000009,0.185,0.815,0.015830136459894936,0.015742229721680483,0,0,0.38814735718099314,-0.38814735718099314,1.01,,,,,
215,2026-01-18 19:49:16.304,0.19,21.57,0.18,133.02,0.82,133.02,0.81,21.57,0.010000000000000009,0.185,0.815,0.01616890892481991,0.01607626597452303,0,0,0.7209392586842617,-0.7209392586842617,1.01,,,,,
216,2026-01-18 19:49:17.528,0.19,5.5,0.18,20.0,0.82,20.0,0.81,5.5,0.010000000000000009,0.185,0.815,0.016478671371485124,0.016382607561327527,0,0,0.5686274509803921,-0.5686274509803921,1.01,,,,,
217,2026-01-18 19:49:18.753,0.19,5.1,0.18,1415.8,0.82,1379.8,0.81,5.1,0.010000000000000009,0.185,0.815,0.016659391067334217,0.016554139905854085,0,0,0.992821451192906,-0.9926348472813923,1.01,,,,,
218,2026-01-18 19:49:19.866,0.22,66.69,0.21,230.55,0.79,230.55,0.78,66.69,0.010000000000000009,0.215,0.785,0.016547099358348367,0.01643855190400167,0,0,0.5512716996366572,-0.5512716996366572,1.01,,,,,
219,2026-01-18 19:49:21.104,0.23,85.0,0.22,172.55,0.78,172.55,0.77,85.0,0.010000000000000009,0.225,0.775,0.016547099358348367,0.01643855190400167,0,0,0.33993399339933994,-0.33993399339933994,1.01,,,,,
220,2026-01-18 19:49:22.190,0.24,45.5,0.23,213.51,0.77,213.51,0.76,45.5,0.010000000000000009,0.235,0.765,0.016760821615984394,0.016768614751313176,0,0,0.6486622138141385,-0.6486622138141385,1.01,2026-01-18 19:49:24,0.78,,27.794,
221,2026-01-18 19:49:23.072,0.25,53.0,0.24,125.05,0.76,140.05,0.75,53.0,0.010000000000000009,0.245,0.755,0.017376480955457928,0.01738643539064899,0,0,0.4046616119067677,-0.45091945091945096,1.01,2026-01-18 19:49:24,0.78,,27.794,
222,2026-01-18 19:49:24.198,0.25,59.0,0.24,109.85,0.76,109.85,0.75,59.0,0.010000000000000009,0.245,0.755,0.017955335357395085,0.01796811362788603,0,0,0.30115487118744444,-0.30115487118744444,1.01,2026-01-18 19:49:24,0.78,,27.794,
223,2026-01-18 19:49:25.476,0.25,50.27,0.24,275.05,0.76,275.05,0.75,50.27,0.010000000000000009,0.245,0.755,0.01849167624623015,0.018507137117711524,0,0,0.6909504487888848,-0.6909504487888848,1.01,2026-01-18 19:49:24,0.78,,27.794,
224,2026-01-18 19:49:26.795,0.25,391.77,0.24,133.72,0.76,133.72,0.75,391.77,0.010000000000000009,0.245,0.755,0.01898910630314135,0.019007135145535946,0,0,-0.4910654817408513,0.4910654817408513,1.01,,,,,
225,2026-01-18 19:49:28.540,0.25,372.27,0.24,93.14,0.76,93.14,0.75,372.27,0.010000000000000009,0.245,0.755,0.01934284054181032,0.019364187341905637,0,0,-0.599750757396704,0.599750757396704,1.01,,,,,
226,2026-01-18 19:49:29.601,0.25,396.27,0.24,100.14,0.76,100.14,0.75,401.27,0.010000000000000009,0.245,0.755,0.019654321989864422,0.01967891986379431,0,0,-0.5965431800326343,0.6005664027442612,1.01,,,,,
227,2026-01-18 19:49:30.727,0.25,61.5,0.24,484.87,0.76,484.87,0.75,66.5,0.010000000000000009,0.245,0.755,0.020044265984813934,0.020071200944253957,0,0,0.774877830041913,-0.758782668625424,1.01,,,,,
228,2026-01-18 19:49:31.786,0.27,219.74,0.25,72.0,0.75,72.0,0.73,219.74,0.020000000000000018,0.26,0.74,0.020908733611647797,0.020937592229326885,0,0,-0.5064098169603072,0.5064098169603072,1.02,,,,,
229,2026-01-18 19:49:32.997,0.3,377.04,0.27,1689.59,0.73,1689.59,0.7,377.04,0.030000000000000027,0.28500000000000003,0.715,0.022795454993517778,0.022826259781076864,0,0,0.6351161068986707,-0.6351161068986707,1.03,,,,,
230,2026-01-18 19:49:34.450,0.33,81.0,0.3,44.94,0.7,44.94,0.67,81.0,0.030000000000000027,0.315,0.685,0.026143346692248475,0.026175607526445623,0,0,-0.2863268222963316,0.2863268222963316,1.03,2026-01-18 19:49:36,,0.3,,55.425399999999996
231,2026-01-18 19:49:35.559,0.33,61.14,0.32,297.93,0.68,297.93,0.67,61.14,0.010000000000000009,0.325,0.675,0.029594242836056155,0.02962799008724949,0,0,0.6594535884367951,-0.6594535884367951,1.01,2026-01-18 19:49:36,,0.3,,55.425399999999996
232,2026-01-18 19:49:36.888,0.34,129.5,0.33,20.0,0.67,20.0,0.66,129.5,0.010000000000000009,0.335,0.665,0.03313898143267825,0.033174231882847446,0,0,-0.7324414715719063,0.7324414715719063,1.01,2026-01-18 19:49:36,,0.3,,55.425399999999996
233,2026-01-18 19:49:38.124,0.34,105.55,0.33,784.27,0.67,784.27,0.66,105.55,0.010000000000000009,0.335,0.665,0.036164642344866584,0.03620201870327222,0,0,0.7627610078442832,-0.7627610078442832,1.01,,,,,
234,2026-01-18 19:49:39.359,0.34,34.72,0.33,759.05,0.67,759.05,0.66,34.72,0.010000000000000009,0.335,0.665,0.03890122214976898,0.038940324472922366,0,0,0.9125187396852992,-0.9125187396852992,1.01,,,,,
235,2026-01-18 19:49:40.622,0.35,85.9,0.34,332.77,0.66,321.77,0.65,85.9,0.010000000000000009,0.345,0.655,0.04184819215259594,0.041888589792474965,0,0,0.5896529486230205,-0.5785807147938283,1.01,,,,,
236,2026-01-18 19:49:41.852,0.35,52.75,0.34,361.25,0.66,361.25,0.65,52.75,0.010000000000000009,0.345,0.655,0.04450956857705059,0.04455135740162874,0,0,0.7451690821256038,-0.7451690821256038,1.01,,,,,
237,2026-01-18 19:49:42.923,0.35,69.14,0.34,343.25,0.66,343.25,0.65,69.14,0.010000000000000009,0.345,0.655,0.046933960094684174,0.04697720026388059,0,0,0.6646863405999176,-0.6646863405999176,1.01,,,,,
238,2026-01-18 19:49:44.045,0.35,30.0,0.34,940.25,0.66,940.25,0.65,30.0,0.010000000000000009,0.345,0.655,0.04910958574890745,0.049154647578139,0,0,0.9381602679721721,-0.9381602679721721,1.01,,,,,
239,2026-01-18 19:49:45.285,0.37,56.93,0.36,281.5,0.64,281.5,0.63,56.93,0.010000000000000009,0.365,0.635,0.05191332139107478,0.05195989326850611,0,0,0.6635641048370416,-0.6635641048370416,1.01,,,,,
240,2026-01-18 19:49:46.360,0.4,1197.63,0.39,205.43,0.61,205.43,0.6,1197.63,0.010000000000000009,0.395,0.605,0.055819207252566755,0.05586656823474708,0,0,-0.7071686171653385,0.7071686171653385,1.01,,,,,
